flight_id,People_on_a_board,average_sum
12966,49,938600.00
12967,50,957600.00
12968,45,860700.00
12969,48,919600.00
12970,49,938600.00
12971,49,938600.00
12972,49,938600.00
12973,50,957600.00
12974,50,957600.00
12975,42,805600.00
12976,43,824600.00
12977,43,822700.00
12978,46,881600.00
12980,44,841700.00
12981,46,879700.00
12982,39,746700.00
12983,46,879700.00
12984,40,767600.00
12985,50,957600.00
12986,44,843600.00
12987,34,651700.00
12988,49,938600.00
12989,45,862600.00
12990,47,900600.00
12991,47,900600.00
12992,47,896800.00
12993,43,822700.00
12994,43,822700.00
12995,39,746700.00
12996,41,784700.00
12997,47,900600.00
12998,49,938600.00
12999,42,801800.00
13000,45,860700.00
13001,50,957600.00
13002,50,957600.00
13003,50,957600.00
13004,43,824600.00
13005,50,957600.00
13006,48,919600.00
13007,49,938600.00
13008,49,938600.00
13009,40,765700.00
13010,49,938600.00
13011,49,938600.00
13012,50,957600.00
13013,50,957600.00
13014,48,919600.00
13015,49,938600.00
13016,41,784700.00
13017,49,938600.00
13018,48,919600.00
13019,47,900600.00
13020,49,938600.00
13021,45,862600.00
13022,49,938600.00
13023,46,881600.00
13024,50,957600.00
13025,50,957600.00
13026,44,841700.00
13027,50,957600.00
13028,47,900600.00
13029,46,881600.00
13030,49,938600.00
13031,45,862600.00
13032,28,535800.00
13033,38,727700.00
13034,49,936700.00
13035,46,881600.00
13036,50,957600.00
13037,14,269800.00
13038,44,841700.00
13039,41,784700.00
13040,50,957600.00
13041,47,898700.00
13042,44,843600.00
13043,42,801800.00
13044,42,803700.00
13045,43,822700.00
13046,46,881600.00
13047,50,957600.00
13048,49,938600.00
13049,50,957600.00
13050,42,803700.00
13051,2,39900.00
13052,43,824600.00
13053,47,900600.00
13054,44,843600.00
13055,48,917700.00
13056,46,881600.00
13057,49,938600.00
13058,50,957600.00
13059,48,917700.00
13060,50,957600.00
13061,50,957600.00
13062,36,689700.00
13063,50,957600.00
13064,47,900600.00
13065,49,938600.00
13066,50,957600.00
13067,42,803700.00
13068,50,957600.00
13069,33,316500.00
13070,35,335500.00
13071,33,317500.00
13072,33,317500.00
13073,34,325000.00
13074,34,327000.00
13075,38,365000.00
13076,34,326000.00
13077,33,315500.00
13078,31,297500.00
13079,32,305000.00
13080,34,326000.00
13081,34,326000.00
13082,32,308000.00
13083,33,314500.00
13084,34,324000.00
13086,33,316500.00
13087,34,325000.00
13088,32,306000.00
13089,35,335500.00
13090,34,325000.00
13091,32,307000.00
13092,33,315500.00
13093,34,326000.00
13094,33,315500.00
13095,33,317500.00
13096,35,336500.00
13097,37,355500.00
13098,34,326000.00
13099,35,336500.00
13100,1,9500.00
13101,32,307000.00
13102,33,317500.00
13103,35,336500.00
13104,33,316500.00
13105,35,335500.00
13106,36,344000.00
13107,33,316500.00
13108,36,344000.00
13109,34,326000.00
13110,35,336500.00
13111,35,335500.00
13112,34,326000.00
13113,35,335500.00
13114,34,326000.00
13115,34,326000.00
13116,35,334500.00
13117,34,326000.00
13118,32,307000.00
13119,33,316500.00
13120,35,334500.00
13121,34,327000.00
13122,33,315500.00
13123,34,326000.00
13124,34,326000.00
13125,34,327000.00
13126,34,326000.00
13127,34,325000.00
13128,35,334500.00
13129,36,344000.00
13130,34,325000.00
13131,32,307000.00
13132,35,336500.00
13133,35,336500.00
13134,34,325000.00
13135,34,325000.00
13136,35,334500.00
13137,32,305000.00
13138,32,306000.00
13139,33,315500.00
13140,35,333500.00
13141,33,316500.00
13142,36,346000.00
13143,37,354500.00
13144,36,344000.00
13145,32,308000.00
13146,34,327000.00
13147,36,345000.00
13148,32,306000.00
13149,37,353500.00
13150,34,326000.00
13151,34,326000.00
13152,3,30500.00
13153,35,336500.00
13154,33,316500.00
13155,33,317500.00
13156,25,240500.00
13157,33,315500.00
13158,38,364000.00
13159,33,317500.00
13160,34,326000.00
13161,33,317500.00
13162,34,327000.00
13163,32,305000.00
13164,33,317500.00
13165,36,344000.00
13166,35,335500.00
13167,34,327000.00
13168,34,324000.00
13169,34,326000.00
13170,34,327000.00
13171,32,306000.00
13172,35,336500.00
13173,36,345000.00
13174,35,336500.00
13175,34,325000.00
13176,34,327000.00
13177,35,336500.00
13178,34,325000.00
13179,34,327000.00
13180,33,316500.00
13181,33,315500.00
13182,34,327000.00
13183,35,335500.00
13184,36,344000.00
13185,36,344000.00
13186,34,327000.00
13187,33,316500.00
13188,34,326000.00
13189,32,307000.00
13190,33,315500.00
13191,34,326000.00
13192,33,315500.00
13193,35,334500.00
13195,35,334500.00
13196,34,325000.00
13197,35,334500.00
13198,33,316500.00
13199,35,334500.00
13200,34,325000.00
13201,35,335500.00
13202,35,334500.00
13203,34,326000.00
13204,34,325000.00
13205,34,327000.00
13206,35,335500.00
13207,34,325000.00
13208,35,334500.00
13209,34,327000.00
13210,34,325000.00
13211,32,306000.00
13212,34,326000.00
13213,33,316500.00
13214,35,335500.00
13215,34,325000.00
13216,33,315500.00
13217,32,306000.00
13218,33,316500.00
13219,33,315500.00
13220,33,316500.00
13221,32,305000.00
13222,32,307000.00
13223,35,335500.00
13224,34,325000.00
13225,34,325000.00
13226,35,334500.00
13227,34,327000.00
13228,35,335500.00
13229,33,315500.00
13230,33,315500.00
13231,35,334500.00
13232,35,333500.00
13233,33,317500.00
13234,35,336500.00
13235,34,326000.00
13236,33,315500.00
13237,35,335500.00
13238,34,324000.00
13239,35,334500.00
13240,32,306000.00
13241,35,334500.00
13242,34,327000.00
13243,33,314500.00
13244,34,325000.00
13245,10,97000.00
13246,35,336500.00
13247,34,327000.00
13248,32,308000.00
13249,33,315500.00
13250,30,288000.00
13251,34,326000.00
13252,34,327000.00
13253,36,346000.00
13254,32,307000.00
13255,33,316500.00
13256,32,305000.00
13257,34,327000.00
13258,34,325000.00
13259,34,325000.00
13260,34,327000.00
13261,32,306000.00
13262,32,306000.00
13263,34,326000.00
13264,33,315500.00
13265,34,326000.00
13266,35,335500.00
13267,34,326000.00
13268,32,306000.00
13269,32,306000.00
13270,34,327000.00
13271,33,315500.00
13272,37,354500.00
13273,33,317500.00
13274,32,307000.00
13275,34,326000.00
13276,34,326000.00
13277,32,307000.00
13278,35,336500.00
13279,33,316500.00
13280,36,344000.00
13281,32,308000.00
13282,36,344000.00
13283,34,325000.00
13284,34,325000.00
13285,34,324000.00
13286,35,334500.00
13287,34,327000.00
13288,34,325000.00
13289,36,344000.00
13290,34,326000.00
13291,33,316500.00
13292,33,316500.00
13293,34,327000.00
13294,34,324000.00
13295,30,288000.00
13296,34,326000.00
13297,33,316500.00
13298,34,325000.00
13299,33,316500.00
13300,34,327000.00
13301,34,326000.00
13302,34,324000.00
13303,34,325000.00
13304,33,316500.00
13305,34,326000.00
13306,34,327000.00
13307,32,308000.00
13309,34,327000.00
13310,34,325000.00
13311,18,174000.00
13312,32,307000.00
13313,35,335500.00
13314,34,327000.00
13315,36,344000.00
13316,34,327000.00
13318,34,324000.00
13319,32,307000.00
13320,35,335500.00
13321,34,326000.00
13322,35,335500.00
13323,34,325000.00
13324,34,326000.00
13325,35,334500.00
13326,38,363000.00
13327,35,335500.00
13328,35,335500.00
13329,34,326000.00
13330,35,335500.00
13331,35,335500.00
13332,35,336500.00
13333,32,308000.00
13334,32,307000.00
13335,35,335500.00
13336,36,345000.00
13337,36,344000.00
13338,24,231000.00
13339,34,326000.00
13340,35,336500.00
13341,32,308000.00
13342,33,315500.00
13343,34,325000.00
13344,32,307000.00
13345,34,326000.00
13346,36,344000.00
13347,34,326000.00
13348,34,326000.00
13349,33,317500.00
13350,34,326000.00
13351,34,325000.00
13352,35,335500.00
13353,33,315500.00
13354,35,335500.00
13355,34,323000.00
13356,37,354500.00
13357,33,317500.00
13358,32,307000.00
13359,33,314500.00
13360,36,346000.00
13361,34,326000.00
13362,33,315500.00
13363,34,324000.00
13364,32,306000.00
13365,36,344000.00
13366,32,306000.00
13367,35,336500.00
13368,33,316500.00
13369,35,336500.00
13370,35,334500.00
13371,34,327000.00
13372,36,344000.00
13373,33,315500.00
13374,33,317500.00
13375,20,192000.00
13376,33,317500.00
13377,35,335500.00
13378,34,326000.00
13379,35,334500.00
13380,36,345000.00
13381,34,326000.00
13382,33,316500.00
13383,34,325000.00
13384,33,317500.00
13385,33,316500.00
13386,32,306000.00
13387,34,326000.00
13388,35,333500.00
13389,33,315500.00
13390,33,315500.00
13391,34,326000.00
13392,33,314500.00
13393,35,334500.00
13394,34,326000.00
13395,34,327000.00
13396,32,306000.00
13397,33,315500.00
13398,32,307000.00
13399,34,324000.00
13400,33,314500.00
13401,34,324000.00
13402,35,335500.00
13403,34,327000.00
13404,34,324000.00
13405,31,297500.00
13406,33,317500.00
13407,33,315500.00
13408,33,317500.00
13409,34,326000.00
13410,33,315500.00
13411,34,326000.00
13412,36,342000.00
13413,32,306000.00
13414,35,334500.00
13415,36,346000.00
13416,33,316500.00
13417,33,317500.00
13418,37,354500.00
13420,34,325000.00
13421,33,314500.00
13422,33,317500.00
13423,32,305000.00
13424,34,325000.00
13425,33,316500.00
13426,34,326000.00
13427,31,296500.00
13428,34,327000.00
13429,35,336500.00
13430,33,316500.00
13431,35,335500.00
13432,31,297500.00
13434,33,316500.00
13436,33,316500.00
13438,34,326000.00
13439,36,346000.00
13440,11,105500.00
13441,33,317500.00
13442,36,345000.00
13444,35,335500.00
13445,35,336500.00
13446,34,327000.00
13447,36,345000.00
13448,32,307000.00
13450,33,316500.00
13451,34,326000.00
13452,29,276500.00
13453,32,308000.00
13454,34,326000.00
13455,34,326000.00
13456,34,324000.00
13457,34,324000.00
13458,33,316500.00
13459,33,315500.00
13460,34,326000.00
13461,36,345000.00
13462,33,317500.00
13463,33,317500.00
13464,34,325000.00
13465,32,390800.00
13466,15,185100.00
13467,23,279500.00
13468,44,537200.00
13469,28,340000.00
13470,27,330300.00
13471,27,327900.00
13472,25,306100.00
13473,6,73800.00
13474,43,523900.00
13475,50,609800.00
13476,25,303700.00
13477,47,573500.00
13478,24,291600.00
13479,44,537200.00
13480,33,401700.00
13481,50,609800.00
13482,34,413800.00
13483,30,365400.00
13485,36,439200.00
13486,42,511800.00
13487,29,353300.00
13488,50,609800.00
13489,44,536000.00
13490,7,84700.00
13491,30,365400.00
13492,27,329100.00
13493,26,318200.00
13494,27,330300.00
13495,30,365400.00
13496,25,306100.00
13497,48,585600.00
13498,26,318200.00
13499,26,315800.00
13500,40,487600.00
13501,26,317000.00
13502,30,367800.00
13503,32,390800.00
13504,24,291600.00
13505,31,378700.00
13506,29,354500.00
13507,35,425900.00
13508,24,292800.00
13509,44,537200.00
13510,27,327900.00
13511,25,304900.00
13512,15,183900.00
13513,46,561400.00
13514,32,390800.00
13515,25,304900.00
13516,26,318200.00
13517,33,400500.00
13518,22,269800.00
13519,20,243200.00
13520,27,327900.00
13521,31,377500.00
13522,48,585600.00
13523,36,439200.00
13524,28,340000.00
13525,44,536000.00
13526,44,536000.00
13527,31,378700.00
13528,20,242000.00
13529,28,342400.00
13530,32,392000.00
13531,25,302500.00
13532,31,378700.00
13533,30,366600.00
13534,46,561400.00
13535,30,366600.00
13536,18,220200.00
13537,27,330300.00
13538,45,549300.00
13539,19,229900.00
13540,44,536000.00
13541,29,352100.00
13542,50,609800.00
13543,26,315800.00
13544,33,404100.00
13545,28,342400.00
13546,28,338800.00
13547,19,233500.00
13548,29,355700.00
13549,47,572300.00
13550,31,377500.00
13551,27,329100.00
13552,40,488800.00
13553,33,402900.00
13554,46,561400.00
13555,28,340000.00
13556,50,609800.00
13557,20,243200.00
13558,41,498500.00
13559,45,548100.00
13560,25,304900.00
13561,31,378700.00
13562,20,244400.00
13563,43,525100.00
13564,45,548100.00
13565,29,354500.00
13566,27,330300.00
13567,25,306100.00
13568,28,341200.00
13569,44,537200.00
13570,27,329100.00
13571,30,365400.00
13572,30,366600.00
13573,29,352100.00
13574,31,378700.00
13575,50,609800.00
13576,31,379900.00
13577,32,389600.00
13578,22,268600.00
13579,8,98000.00
13580,41,500900.00
13581,33,402900.00
13582,49,597700.00
13583,42,513000.00
13584,46,561400.00
13585,50,609800.00
13586,31,379900.00
13587,33,402900.00
13588,44,537200.00
13589,32,392000.00
13590,27,330300.00
13591,27,326700.00
13592,40,488800.00
13593,32,389600.00
13594,29,354500.00
13595,26,317000.00
13596,26,317000.00
13597,28,341200.00
13598,25,302500.00
13599,27,329100.00
13600,48,585600.00
13601,39,474300.00
13602,48,585600.00
13603,43,523900.00
13604,28,341200.00
13605,49,596500.00
13606,37,450100.00
13607,47,572300.00
13608,35,428300.00
13609,37,450100.00
13610,46,561400.00
13611,26,317000.00
13612,28,342400.00
13613,26,317000.00
13614,26,315800.00
13615,32,390800.00
13616,29,354500.00
13617,47,573500.00
13618,22,268600.00
13619,28,341200.00
13620,31,378700.00
13621,29,355700.00
13622,43,525100.00
13623,43,525100.00
13624,26,319400.00
13625,28,342400.00
13626,44,537200.00
13627,40,488800.00
13628,44,536000.00
13629,42,513000.00
13630,35,428300.00
13631,26,315800.00
13632,31,378700.00
13633,29,353300.00
13691,163,2430900.00
13692,166,2417300.00
13693,190,2812300.00
13694,193,2825100.00
13695,181,2638600.00
13696,182,2694200.00
13697,180,2578600.00
13698,169,2521400.00
13699,172,2462700.00
13700,173,2659100.00
13701,183,2708000.00
13702,181,2684800.00
13703,184,2720700.00
13704,173,2499600.00
13705,190,2790300.00
13706,9,127500.00
13707,182,2765700.00
13708,172,2530900.00
13709,188,2790200.00
13710,192,2789300.00
13711,178,2558700.00
13712,189,2824900.00
13713,181,2638600.00
13714,189,2777600.00
13715,172,2534200.00
13716,183,2753100.00
13717,168,2486700.00
13718,173,2637100.00
13719,178,2628000.00
13720,129,1918800.00
13721,203,3030200.00
13722,185,2731200.00
13723,192,2836600.00
13724,174,2626700.00
13725,173,2592000.00
13726,183,2592500.00
13727,170,2534100.00
13728,191,2845900.00
13729,169,2499400.00
13730,182,2739300.00
13731,197,2938600.00
13732,175,2706500.00
13733,174,2533200.00
13734,169,2500500.00
13735,59,849400.00
13736,198,2882000.00
13737,174,2555200.00
13738,167,2452000.00
13739,170,2508800.00
13740,177,2568000.00
13741,180,2718300.00
13742,160,2345500.00
13743,162,2347800.00
13744,189,2821600.00
13745,176,2531100.00
13746,182,2720600.00
13747,171,2498400.00
13748,194,2835600.00
13749,193,2821800.00
13750,191,2798600.00
13751,170,2509900.00
13752,121,1708300.00
13753,174,2557400.00
13754,193,2939500.00
13755,172,2534200.00
13756,173,2615100.00
13757,194,2836700.00
13758,178,2601600.00
13759,192,2835500.00
13760,172,2466000.00
13761,175,2638300.00
13762,169,2521400.00
13763,174,2602500.00
13764,186,2765900.00
13765,189,2778700.00
13766,176,2557500.00
13767,194,2881800.00
13768,183,2730000.00
13769,191,2847000.00
13770,174,2600300.00
13771,95,1361600.00
13772,165,2428800.00
13773,178,2578500.00
13774,194,2881800.00
13775,186,2741700.00
13776,179,2683600.00
13777,177,2662600.00
13778,165,2450800.00
13779,171,2544600.00
13780,184,2766900.00
13781,184,2651400.00
13782,162,2370900.00
13783,166,2465700.00
13784,182,2718400.00
13785,198,2929300.00
13786,180,2720500.00
13787,192,2789300.00
13788,177,2638400.00
13789,191,2731500.00
13790,193,2848200.00
13791,171,2543500.00
13792,193,2824000.00
13793,170,2485700.00
13794,179,2662700.00
13795,175,2547000.00
13796,184,2719600.00
13797,176,2627900.00
13798,180,2625900.00
13799,175,2569000.00
13800,188,2810000.00
13801,178,2670900.00
13802,182,2696400.00
13803,176,2556400.00
13804,194,2878500.00
13805,117,1682800.00
13806,198,2906200.00
13807,180,2742500.00
13808,178,2603800.00
13809,140,2069500.00
13810,196,2906100.00
13811,176,2648800.00
13812,186,2743900.00
13813,170,2581400.00
13814,164,2371000.00
13815,182,2696400.00
13816,193,2778900.00
13817,190,2788100.00
13818,122,1696800.00
13819,187,2662000.00
13820,194,2856500.00
13821,178,2580700.00
13822,181,2570400.00
13823,41,594400.00
13824,172,2601300.00
13825,182,2648000.00
13826,177,2614200.00
13827,188,2720900.00
13828,176,2670800.00
13829,188,2813300.00
13830,182,2720600.00
13831,180,2696300.00
13832,176,2558600.00
13833,188,2834200.00
13834,127,1942900.00
13835,34,536300.00
13836,164,2416100.00
13837,176,2556400.00
13838,178,2648900.00
13839,167,2543300.00
13840,193,2847100.00
13841,185,2753200.00
13842,178,2650000.00
13843,140,2000200.00
13844,169,2591800.00
13845,189,2731400.00
13846,175,2567900.00
13847,179,2706700.00
13848,176,2556400.00
13849,173,2612900.00
13850,187,2777500.00
13851,190,2811200.00
13852,177,2615300.00
13853,178,2650000.00
13854,174,2581600.00
13855,185,2847800.00
13856,170,2579200.00
13857,181,2706800.00
13858,172,2510000.00
13859,186,2741700.00
13860,176,2579500.00
13861,184,2627200.00
13862,174,2580500.00
13863,187,2753300.00
13864,177,2662600.00
13865,184,2649200.00
13866,180,2673200.00
13867,175,2592100.00
13868,172,2602400.00
13869,193,2685400.00
13870,180,2740300.00
13871,122,1700100.00
13872,189,2848000.00
13873,184,2696500.00
13874,190,2767200.00
13875,195,2894500.00
13876,167,2475100.00
13877,182,2648000.00
13878,170,2487900.00
13879,171,2500600.00
13880,160,2390600.00
13881,194,2812500.00
13882,186,2674600.00
13883,15,197100.00
13884,185,2730100.00
13885,191,2801900.00
13886,183,2732200.00
13887,188,2767100.00
13888,196,2835700.00
13889,180,2696300.00
13890,175,2614100.00
13891,183,2777300.00
13892,175,2614100.00
13893,182,2697500.00
13894,192,2904800.00
13895,185,2755400.00
13896,174,2671800.00
13897,175,2451300.00
13898,186,2742800.00
13899,186,2719700.00
13900,185,2660800.00
